,EXP,REXP,SEXP
2048,240,212.047,45
2049,228,174.36700000000005,94
2050,614,364.926,272
2051,244,215.971,23
2052,269,171.709,171
2053,194,108.106,38
2054,1073,637.043,271
2055,1075,639.0419999999998,201
2056,229,175.062,34
2057,1076,639.9730000000002,72
2058,148,110.204,87
2059,616,366.296,153
2060,617,367.221,400
2061,245,216.394,31
2062,620,370.038,403
2063,1082,644.5369999999998,280
2064,1084,646.497,402
2065,623,372.225,107
2066,624,373.179,406
2067,1088,647.364,210
2068,1089,648.201,392
2069,1093,652.121,122
2070,1094,653.116,211
2071,246,215.409,105
2072,1095,653.219,212
2073,230,174.192,35
2074,151,112.01,94
2075,1097,654.9590000000002,214
2076,1098,655.824,215
2077,627,373.759,409
2078,231,175.017,129
2079,630,376.733,125
2080,1099,656.182,216
2081,631,377.162,126
2082,196,108.696,23
2083,1100,655.7669999999998,76
2084,197,109.627,24
2085,155,115.323,36
2086,632,376.96,285
2087,1101,655.557,217
2088,47,27.1583,30
2089,49,29.1581,32
2090,51,31.1579,31
2091,1102,656.415,218
2092,53,33.1577,10
2093,1103,657.413,342
2094,54,34.1576,25
2095,55,35.1576,37
2096,57,37.1574,35
2097,1105,659.3530000000002,220
2098,634,378.782,395
2099,1106,659.257,521
2100,1110,662.092,256
2101,1112,664.09,35
2102,255,220.85,11
2103,59,38.9373,40
2104,61,40.9371,29
2105,157,116.575,78
2106,233,174.86,167
2107,637,379.638,418
2108,271,169.555,264
2109,160,119.223,80
2110,1113,661.855,348
2111,236,177.21,134
2112,162,121.065,66
2113,274,172.342,54
2114,640,381.505,291
2115,642,383.501,292
2116,1115,663.4810000000001,391
2117,238,179.019,134
2118,1117,664.6469999999998,255
2119,240,180.749,97
2120,242,182.749,137
2121,244,184.735,100
2122,275,172.972,92
2123,1120,667.081,225
2124,644,384.482,131
2125,645,385.482,131
2126,1121,667.4110000000002,532
2127,1124,670.4,535
2128,1127,673.21,126
2129,1128,674.21,264
2130,1130,676.21,229
2131,1131,677.21,37
2132,1134,680.209,321
2133,276,173.616,93
2134,277,174.615,149
2135,1137,681.775,359
2136,258,220.13,12
2137,245,184.196,162
2138,1140,682.436,233
2139,646,383.302,286
2140,649,386.298,603
2141,262,223.506,38
2142,655,392.269,134
2143,1141,681.051,171
2144,247,185.322,140
2145,279,174.42700000000005,151
2146,1142,679.602,534
2147,1145,682.523,235
2148,281,175.795,274
2149,1146,680.209,236
2150,64,42.666,43
2151,656,389.026,134
2152,658,390.93,135
2153,284,178.362,155
2154,286,180.31,98
2155,249,185.147,142
2156,66,44.5973,14
2157,1148,680.971,443
2158,1151,683.93,130
2159,164,119.771,99
2160,251,186.978,205
2161,254,189.698,63
2162,55,43.3947,35
2163,167,122.493,34
2164,659,390.714,435
2165,255,190.6,145
2166,662,393.551,301
2167,1154,685.221,369
2168,664,395.189,166
2169,1156,686.6010000000001,371
2170,665,396.0630000000001,304
2171,667,397.823,110
2172,668,398.823,168
2173,669,399.801,280
2174,257,192.085,106
2175,1158,687.1239999999998,451
2176,1161,690.0830000000002,241
2177,1162,691.069,134
2178,1163,692.0239999999999,415
2179,1165,694.0239999999999,417
2180,168,122.948,51
2181,671,401.198,308
2182,673,403.195,310
2183,169,123.221,52
2184,170,124.131,88
2185,1167,691.0889999999998,379
2186,675,402.311,312
2187,1169,693.0360000000002,245
2188,677,404.285,141
2189,678,405.216,142
2190,258,191.112,171
2191,679,406.103,316
2192,681,408.003,144
2193,174,127.689,6
2194,683,409.584,319
2195,287,178.39,221
2196,685,411.175,321
2197,289,180.175,100
2198,290,181.08900000000003,62
2199,260,192.28,41
2200,262,194.024,108
2201,263,194.974,109
2202,264,195.451,110
2203,265,196.438,111
2204,266,197.415,112
2205,267,198.166,113
2206,268,199.065,114
2207,269,199.323,115
2208,270,200.297,116
2209,284,233.918,42
2210,285,234.902,43
2211,176,127.803,18
2212,271,200.89,117
2213,688,409.278,179
2214,286,235.385,44
2215,287,236.318,86
2216,691,411.712,324
2217,289,238.304,46
2218,177,128.543,54
2219,290,239.241,47
2220,135,45.9429,66
2221,272,201.459,83
2222,693,413.388,326
2223,695,415.386,328
2224,291,239.80900000000003,72
2225,198,104.383,25
2226,274,203.114,65
2227,697,416.929,151
2228,698,417.899,113
2229,699,418.897,25
2230,700,419.896,152
2231,293,241.715,49
2232,294,242.708,50
2233,295,243.708,64
2234,275,204.046,118
2235,276,205.04,85
2236,701,420.791,114
2237,702,421.783,115
2238,703,422.77,26
2239,704,423.766,116
2240,278,207.006,66
2241,279,207.998,119
2242,706,425.641,179
2243,280,208.718,67
2244,57,43.7002,13
2245,297,244.164,52
2246,298,245.151,67
2247,300,247.143,69
2248,302,249.123,71
2249,304,251.118,73
2250,306,253.087,57
2251,307,254.083,81
2252,309,256.038,25
2253,310,257.026,59
2254,707,424.282,180
2255,199,104.719,26
2256,282,209.385,120
2257,283,210.382,121
2258,708,424.847,334
2259,0,0.0,0
2260,178,128.207,55
2261,311,257.405,35
2262,1,0.999688,0
2263,1170,676.2239999999998,420
2264,284,210.815,277
2265,288,214.634,281
2266,312,257.403,60
2267,1174,678.9810000000001,137
2268,313,258.317,61
2269,179,128.716,19
2270,314,259.314,62
2271,315,260.314,63
2272,316,261.311,64
2273,317,262.311,65
2274,320,265.279,92
2275,180,129.667,56
2276,1183,686.8480000000002,250
2277,292,178.218,224
2278,323,267.63,85
2279,325,269.60200000000003,87
2280,292,217.9,285
2281,296,220.875,125
2282,327,269.908,36
2283,328,270.907,37
2284,2,1.96798,0
2285,294,179.24,102
2286,329,271.771,97
2287,297,221.52,197
2288,3,2.96693,1
2289,1184,683.1189999999998,389
2290,181,129.359,57
2291,299,223.041,199
2292,182,130.151,37
2293,200,104.385,27
2294,331,272.556,38
2295,332,273.555,39
2296,333,274.54400000000004,70
2297,334,275.54200000000003,71
2298,335,276.54,72
2299,183,131.04,58
2300,184,132.024,59
2301,301,224.357,128
2302,302,225.32,202
2303,336,277.007,73
2304,337,278.0,74
2305,304,227.175,74
2306,305,228.08900000000003,205
2307,338,278.362,75
2308,339,279.349,76
2309,5,4.915769999999998,0
2310,6,5.91576,1
2311,7,6.9157,2
2312,186,133.553,61
2313,341,281.219,78
2314,187,134.496,62
2315,188,135.447,63
2316,307,229.25,207
2317,309,231.197,132
2318,310,232.197,133
2319,58,43.41,24
2320,1186,678.084,252
2321,1187,679.073,253
2322,59,44.2871,14
2323,710,416.744,319
2324,712,418.655,620
2325,717,423.655,139
2326,311,231.977,77
2327,8,7.83046,2
2328,10,9.83045,4
2329,718,423.481,155
2330,342,279.04200000000003,139
2331,719,423.693,168
2332,312,231.681,212
2333,355,291.397,152
2334,721,425.54,170
2335,314,233.588,214
2336,12,11.7375,3
2337,13,12.7373,4
2338,359,294.7870000000001,42
2339,316,234.999,128
2340,1191,676.83,219
2341,1193,678.83,221
2342,1195,680.807,223
2343,15,14.6187,10
2344,18,17.6144,6
2345,19,18.5753,7
2346,21,20.5734,3
2347,299,179.489,163
2348,301,181.406,165
2349,303,183.403,105
2350,304,184.346,168
2351,1197,678.691,254
2352,723,422.319,142
2353,390,321.575,46
2354,724,423.24300000000005,30
2355,60,44.2684,15
2356,725,422.601,184
2357,63,47.0966,16
2358,202,103.371,102
2359,726,422.43,185
2360,205,106.27,30
2361,727,423.326,329
2362,729,425.098,343
2363,732,428.071,351
2364,735,430.565,144
2365,0,0.0,0
2366,192,134.569,103
2367,1,0.998583,1
2368,22,21.0538,13
2369,318,230.734,81
2370,319,231.733,185
2371,736,429.704,364
2372,321,233.402,182
2373,323,235.253,46
2374,306,183.093,231
2375,65,48.4958,18
2376,66,49.4072,19
2377,1198,666.005,255
2378,324,234.808,138
2379,739,429.684,146
2380,740,430.657,147
2381,741,431.65,148
2382,742,432.63,31
2383,194,134.825,21
2384,743,433.302,119
2385,195,135.808,147
2386,744,434.146,497
2387,397,319.285,96
2388,25,23.6882,13
2389,207,106.745,37
2390,208,107.74,30
2391,1199,664.6460000000002,435
2392,1201,666.645,437
2393,67,50.0561,45
2394,27,25.6692,15
2395,29,27.6603,10
2396,1203,667.6389999999999,439
2397,199,139.243,66
2398,747,435.538,500
2399,325,234.355,221
2400,327,236.011,140
2401,1205,668.444,259
2402,412,329.785,104
2403,200,138.811,23
2404,750,434.533,32
2405,751,435.51,343
2406,1206,663.953,402
2407,1208,665.952,404
2408,201,139.565,67
2409,753,436.846,345
2410,756,439.843,161
2411,757,440.799,162
2412,758,441.798,163
2413,209,107.303,72
2414,202,140.166,41
2415,434,349.49300000000005,46
2416,309,181.597,112
2417,328,233.008,194
2418,331,236.007,4
2419,760,440.061,313
2420,763,443.023,194
2421,764,443.778,195
2422,765,444.763,196
2423,766,445.757,197
2424,767,446.751,198
2425,768,447.711,199
2426,769,448.6880000000001,200
2427,770,449.639,122
2428,212,109.5,47
2429,203,139.84799999999998,21
2430,204,140.629,68
2431,771,449.44,518
2432,214,111.137,32
2433,215,112.118,33
2434,216,112.705,34
2435,30,27.312,10
2436,217,113.379,45
2437,206,140.97,113
2438,332,231.918,193
2439,218,113.993,50
2440,774,446.639,367
2441,776,448.562,326
2442,778,450.529,154
2443,779,451.523,166
2444,780,452.51,204
2445,781,453.508,205
2446,1210,651.844,262
2447,334,233.438,195
2448,782,454.006,167
2449,784,455.759,168
2450,785,456.321,206
2451,786,457.226,376
2452,789,458.219,124
2453,790,459.211,125
2454,791,459.992,126
2455,792,460.975,127
2456,793,461.939,128
2457,794,462.935,129
2458,795,463.907,378
2459,797,465.86800000000005,510
2460,800,468.862,131
2461,801,469.789,132
2462,802,470.769,382
2463,804,472.101,384
2464,806,473.982,174
2465,807,474.957,175
2466,808,475.925,388
2467,311,178.035,172
2468,1215,651.327,184
2469,1216,652.322,185
2470,810,477.827,390
2471,812,479.369,214
2472,313,179.775,174
2473,813,480.036,215
2474,336,232.324,244
2475,814,480.241,216
2476,220,114.521,52
2477,815,476.995,178
2478,816,477.939,179
2479,817,478.871,155
2480,818,479.598,180
2481,819,480.1,133
2482,820,481.052,217
2483,222,115.168,94
2484,225,117.49,35
2485,821,477.843,181
2486,443,335.1269999999999,170
2487,32,27.7844,12
2488,69,47.9121,47
2489,822,477.87,290
2490,71,49.9085,22
2491,824,479.84,182
2492,825,480.831,693
2493,829,484.648,136
2494,339,229.61900000000003,228
2495,830,485.074,158
2496,341,231.158,84
2497,342,231.923,146
2498,343,232.83900000000003,232
2499,1217,633.217,409
2500,34,29.3049,14
2501,831,481.076,137
2502,832,482.076,219
2503,36,31.3033,16
2504,38,33.3018,6
2505,39,34.3005,7
2506,40,35.2996,8
2507,41,36.2995,9
2508,42,37.2985,10
2509,833,483.014,159
2510,834,484.013,160
2511,835,485.012,161
2512,43,38.2971,11
2513,44,39.2963,12
2514,451,337.476,30
2515,45,40.2885,7
2516,46,41.2877,8
2517,836,485.874,220
2518,345,232.638,148
2519,47,42.2751,34
2520,837,485.881,0
2521,838,486.87,1
2522,839,487.059,162
2523,67,37.3606,41
2524,840,487.924,359
2525,842,489.462,139
2526,70,40.3138,47
2527,1223,635.309,186
2528,1224,636.308,187
2529,1225,637.308,188
2530,72,42.3013,49
2531,843,490.268,140
2532,844,491.267,163
2533,845,492.265,382
2534,848,495.264,165
2535,74,44.2853,61
2536,77,47.0488,46
2537,51,45.5923,21
2538,849,493.51,2
2539,850,493.884,351
2540,852,495.883,167
2541,346,230.517,149
2542,1226,633.997,411
2543,1228,635.996,413
2544,80,49.8545,48
2545,347,231.113,236
2546,315,173.487,236
2547,1230,637.126,457
2548,1232,639.125,459
2549,317,175.46200000000005,238
2550,349,232.179,258
2551,353,236.077,239
2552,53,46.8043,12
2553,853,491.58,186
2554,54,47.8019,13
2555,854,492.481,363
2556,856,494.481,142
2557,55,48.6965,26
2558,57,50.6961,28
2559,59,52.6856,25
2560,61,54.6846,27
2561,137,43.2628,29
2562,857,494.166,578
2563,860,497.108,357
2564,862,499.107,359
2565,864,500.976,395
2566,866,502.975,190
2567,63,56.5158,16
2568,319,175.487,178
2569,321,177.252,114
2570,230,117.626,40
2571,64,56.8462,17
2572,74,49.9154,23
2573,75,50.7316,27
2574,76,51.7202,47
2575,355,230.726,241
2576,357,231.395,89
2577,470,335.182,9
2578,471,336.154,10
2579,867,489.779,172
2580,65,55.9013,45
2581,358,230.689,90
2582,472,334.898,122
2583,69,59.7491,18
2584,1236,617.493,360
2585,359,230.892,215
2586,322,172.225,242
2587,868,485.411,732
2588,873,490.409,736
2589,877,494.409,175
2590,878,495.408,176
2591,70,60.3349,36
2592,209,127.48,8
2593,879,495.903,372
2594,324,174.00400000000005,116
2595,72,62.2927,20
2596,484,344.182,1
2597,362,232.149,246
2598,364,234.146,205
2599,366,236.13,106
2600,138,43.1529,30
2601,73,62.8732,18
2602,74,63.8547,19
2603,882,495.531,371
2604,884,497.518,179
2605,231,114.106,41
2606,489,346.663,33
2607,214,131.531,96
2608,216,133.516,34
2609,325,173.703,117
2610,218,135.298,109
2611,490,346.945,92
2612,491,347.9430000000001,221
2613,496,352.9290000000001,50
2614,497,353.92800000000005,51
2615,498,354.884,94
2616,885,497.455,554
2617,888,500.446,147
2618,499,355.805,95
2619,221,138.21200000000002,101
2620,368,236.501,92
2621,500,356.30800000000005,96
2622,139,44.0207,83
2623,889,500.733,423
2624,75,64.3915,20
2625,502,358.029,52
2626,1267,639.021,422
2627,223,139.827,28
2628,369,236.971,108
2629,564,416.559,71
2630,224,139.532,118
2631,371,236.756,267
2632,374,239.649,53
2633,375,240.353,251
2634,377,241.78,213
2635,78,50.9712,73
2636,891,493.424,425
2637,379,242.378,254
2638,1270,631.19,425
2639,1272,633.132,427
2640,1274,635.112,237
2641,326,171.05599999999995,246
2642,381,243.264,256
2643,81,53.1332,76
2644,1279,634.44,154
2645,1280,635.429,277
2646,383,243.386,258
2647,571,411.582,56
2648,385,245.043,222
2649,572,412.432,72
2650,893,488.704,412
2651,1281,635.471,433
2652,1283,637.4630000000002,522
2653,895,490.526,215
2654,897,492.523,183
2655,898,493.519,232
2656,387,246.594,115
2657,573,412.556,73
2658,574,413.507,37
2659,899,493.218,184
2660,232,111.228,17
2661,900,494.172,418
2662,1297,649.6419999999998,194
2663,1298,650.641,280
2664,1299,651.553,195
2665,1300,652.535,477
2666,1302,654.506,282
2667,848,245.345,216
2668,1303,654.727,283
2669,1304,655.725,284
2670,1305,656.7230000000002,285
2671,1306,657.707,286
2672,849,246.29,217
2673,84,55.6389,2
2674,576,411.415,6
2675,577,412.354,116
2676,902,492.033,196
2677,903,493.032,186
2678,76,61.6011,43
2679,1307,653.581,157
2680,1308,654.58,287
2681,79,64.4416,22
2682,80,65.4371,45
2683,904,492.946,234
2684,905,493.945,197
2685,906,494.397,148
2686,907,495.335,371
2687,588,420.612,35
2688,233,110.904,41
2689,146,49.5736,34
2690,234,111.509,42
2691,147,50.4004,8
2692,148,51.4,35
2693,150,53.335,25
2694,389,242.693,164
2695,390,243.61900000000003,165
2696,328,167.55,185
2697,601,428.957,31
2698,226,134.77,76
2699,227,135.749,77
2700,82,66.372,49
2701,391,244.18400000000003,263
2702,640,466.925,41
2703,641,467.913,42
2704,85,69.2523,24
2705,646,472.71,147
2706,649,475.693,105
2707,86,70.1143,50
2708,651,476.908,44
2709,653,478.648,106
2710,654,476.949,107
2711,910,489.327,150
2712,911,490.325,151
2713,656,478.744,108
2714,228,135.547,29
2715,657,479.694,109
2716,1309,643.693,158
2717,658,479.983,62
2718,659,480.916,63
2719,88,71.4331,26
2720,393,243.661,265
2721,89,72.4122,53
2722,395,245.27,267
2723,91,74.2703,58
2724,912,489.595,198
2725,94,76.9393,29
2726,95,77.9366,30
2727,913,489.182,199
2728,914,490.182,200
2729,1310,641.028,732
2730,1314,644.995,289
2731,663,481.676,156
2732,96,78.8935,31
2733,665,483.653,47
2734,666,484.463,159
2735,237,112.259,37
2736,672,487.876,34
2737,673,488.876,35
2738,674,489.833,64
2739,675,490.82,17
2740,1315,643.148,290
2741,677,492.771,36
2742,678,493.771,37
2743,679,494.74,38
2744,680,495.737,39
2745,1316,644.101,841
2746,1322,650.045,847
2747,681,496.632,49
2748,682,496.953,79
2749,30,8.336039999999999,4
2750,31,9.33601,5
2751,915,487.991,436
2752,728,542.6759999999998,58
2753,730,544.582,60
2754,732,546.578,42
2755,97,79.0403,60
2756,397,244.242,269
2757,399,246.177,287
2758,229,134.48,78
2759,1328,654.02,493
2760,1330,655.8919999999998,495
2761,917,488.084,202
2762,918,489.079,203
2763,919,489.662,781
2764,924,494.656,342
2765,926,496.624,190
2766,927,497.624,191
2767,330,165.456,129
2768,735,546.246,105
2769,331,166.43599999999995,130
2770,332,167.40200000000004,131
2771,402,247.787,272
2772,928,496.01,346
2773,930,498.009,237
2774,333,167.57,252
2775,738,544.846,80
2776,931,498.416,553
2777,230,134.15200000000002,123
2778,934,501.338,156
2779,740,546.6990000000002,162
2780,935,502.274,601
2781,938,505.263,194
2782,939,506.255,158
2783,1337,657.252,727
2784,742,548.555,164
2785,744,550.5409999999998,166
2786,746,552.4780000000002,115
2787,747,553.4730000000002,116
2788,748,554.472,117
2789,404,248.447,274
2790,233,136.905,80
2791,234,137.905,24
2792,940,506.31,207
2793,941,507.273,2
2794,942,508.116,804
2795,947,513.0830000000002,196
2796,948,514.054,160
2797,949,515.038,161
2798,749,553.524,234
2799,950,515.685,240
2800,1341,659.424,551
2801,951,516.5830000000002,403
2802,235,138.631,81
2803,953,518.42,405
2804,406,249.554,276
2805,956,520.76,243
2806,753,555.986,54
2807,239,112.254,42
2808,957,521.5840000000002,210
2809,335,168.579,133
2810,151,52.6186,9
2811,99,79.0137,33
2812,754,553.817,55
2813,755,554.784,56
2814,100,79.8761,34
2815,101,80.8758,35
2816,240,112.792,43
2817,102,81.8633,68
2818,408,249.411,104
2819,409,250.355,174
2820,1344,656.0169999999998,390
2821,1346,657.995,392
2822,1348,659.97,995
2823,841,636.827,124
2824,241,113.306,82
2825,243,115.306,84
2826,842,637.68,125
2827,245,117.25,40
2828,843,637.571,126
2829,844,637.7180000000002,257
2830,847,640.043,128
2831,848,640.896,47
2832,849,641.864,177
2833,851,643.7819999999998,130
2834,852,644.769,192
2835,854,646.691,265
2836,858,648.033,63
2837,958,513.984,211
2838,105,83.476,81
2839,959,514.274,164
2840,1354,660.31,466
2841,860,648.214,49
2842,861,648.432,64
2843,862,649.352,198
2844,0,0.0,0
2845,960,514.187,197
2846,864,650.736,200
2847,961,514.673,410
2848,963,516.543,217
2849,410,246.207,232
2850,412,247.803,105
2851,109,86.1821,53
2852,870,648.599,135
2853,871,648.712,186
2854,413,247.907,0
2855,246,116.012,49
2856,874,651.37,137
2857,875,652.256,190
2858,877,653.075,53
2859,878,654.072,54
2860,879,655.0419999999998,139
2861,965,512.559,214
2862,880,655.9789999999998,55
2863,881,656.943,140
2864,112,88.5941,16
2865,113,89.5939,18
2866,115,91.592,2
2867,882,657.8910000000002,141
2868,966,513.465,165
2869,883,658.826,198
2870,885,660.673,143
2871,886,661.6669999999998,201
2872,967,514.3380000000002,215
2873,888,663.579,145
2874,968,514.803,216
2875,1,0.976013,1
2876,969,515.7769999999998,251
2877,889,663.6469999999998,146
2878,971,517.703,253
2879,973,519.703,219
2880,893,667.559,147
2881,894,668.543,73
2882,895,669.529,374
2883,414,247.952,106
2884,901,674.436,67
2885,415,248.655,62
2886,902,675.225,68
2887,903,676.206,69
2888,905,676.832,299
2889,974,518.164,261
2890,116,91.3885,18
2891,416,247.872,283
2892,117,92.3882,39
2893,118,93.1995,40
2894,236,133.284,30
2895,1356,646.893,836
2896,977,518.595,264
2897,980,521.591,267
2898,1362,652.859,205
2899,1364,654.735,206
2900,1365,655.7189999999998,207
2901,983,523.729,199
2902,984,524.727,200
2903,985,525.653,611
2904,988,528.6519999999998,245
2905,989,529.645,615
2906,992,531.82,223
2907,97,61.2239,57
2908,121,94.9455,3
2909,418,246.868,108
2910,122,95.9437,4
2911,99,62.8741,32
2912,988,743.936,16
2913,990,745.921,18
2914,991,745.773,132
2915,237,132.773,127
2916,239,133.868,47
2917,1366,645.515,208
2918,419,245.381,109
2919,1367,646.488,209
2920,1368,647.4580000000002,210
2921,1369,648.4580000000002,211
2922,1370,649.4119999999998,212
2923,994,524.113,268
2924,1376,653.4119999999998,518
2925,1378,655.383,520
2926,0,0.0,0
2927,1,0.999909,1
2928,123,94.8745,50
2929,125,96.8645,32
2930,126,97.856,94
2931,129,100.444,63
2932,1380,653.82,522
2933,1382,655.82,216
2934,1383,656.82,308
2935,1384,657.727,309
2936,1385,658.7260000000001,310
2937,1386,659.7080000000002,861
2938,997,521.991,45
2939,998,522.383,415
2940,1000,524.174,82
2941,1002,526.128,47
2942,1003,523.125,169
2943,131,100.863,49
2944,1014,738.457,100
2945,1004,523.12,517
2946,133,102.424,78
2947,1391,655.9580000000002,480
2948,1393,657.94,531
2949,1008,526.269,49
2950,1011,528.6519999999998,50
2951,1013,530.23,1
2952,1018,535.096,6
2953,1020,739.539,34
2954,1021,740.488,35
2955,1022,741.4760000000001,36
2956,135,103.351,36
2957,136,104.351,22
2958,137,105.321,37
2959,1021,534.08,9
2960,152,49.9799,0
2961,138,105.875,0
2962,1024,536.363,12
2963,140,107.85,82
2964,153,50.8643,1
2965,1025,536.2909999999998,13
2966,1029,540.205,17
2967,1030,541.161,18
2968,154,51.8213,2
2969,100,60.5267,60
2970,1035,542.512,22
2971,1036,543.512,23
2972,1037,544.485,24
2973,1038,545.482,25
2974,1040,547.4780000000002,27
2975,102,62.0223,34
2976,1043,548.969,30
2977,1028,728.321,38
2978,103,62.5349,63
2979,420,232.247,110
2980,1055,554.0369999999998,42
2981,1056,555.0369999999998,43
2982,242,128.93200000000002,3
2983,1063,560.989,50
2984,1035,723.5269999999998,40
2985,1065,561.947,204
2986,145,108.397,55
2987,1066,561.081,418
2988,1068,563.062,171
2989,243,128.937,54
2990,1069,562.857,890
2991,1074,567.492,173
2992,1395,634.144,385
2993,1076,569.126,206
2994,1397,636.0409999999998,387
2995,1399,637.994,316
2996,1400,638.41,390
2997,1077,568.479,38
2998,149,111.443,102
2999,152,114.42,64
3000,338,152.326,255
3001,340,154.02,122
3002,154,115.71,41
3003,1078,566.356,39
3004,1079,567.318,649
3005,1042,715.706,29
3006,1043,716.668,30
3007,1044,717.6619999999998,31
3008,1045,718.6610000000002,32
3009,1046,719.6389999999999,33
3010,155,116.484,112
3011,158,119.483,91
3012,1402,635.966,219
3013,4,3.55344,3
3014,1047,719.6080000000002,76
3015,1048,720.563,77
3016,1403,636.69,392
3017,1405,638.663,394
3018,421,228.148,288
3019,1049,720.1439999999999,63
3020,1050,721.1410000000002,64
3021,1051,722.138,65
3022,1052,723.123,66
3023,1053,724.115,67
3024,423,230.068,112
3025,1054,725.11,68
3026,1083,569.465,250
3027,341,154.379,123
3028,342,155.3,124
3029,343,156.19799999999995,125
3030,344,157.197,126
3031,1058,722.085,69
3032,1059,723.064,70
3033,1060,724.049,71
3034,1061,725.044,72
3035,1062,726.033,73
3036,1063,726.809,74
3037,160,119.7,93
3038,1064,727.102,75
3039,1065,728.087,76
3040,1066,728.926,77
3041,1067,729.926,78
3042,1068,730.8839999999999,79
3043,1069,731.852,80
3044,86,41.2718,44
3045,246,128.726,114
3046,106,62.6627,36
3047,162,120.927,45
3048,247,104.902,65
3049,107,63.6,39
3050,1084,558.828,52
3051,249,106.205,41
3052,1072,723.488,826
3053,163,119.109,100
3054,1411,626.318,489
3055,166,122.097,47
3056,167,123.093,51
3057,168,124.081,19
3058,345,154.047,127
3059,346,155.043,128
3060,170,125.821,48
3061,171,126.636,52
3062,347,155.595,264
3063,349,157.187,266
3064,172,126.491,20
3065,1413,623.131,491
3066,173,127.297,53
3067,2,1.57186,0
3068,174,128.01,115
3069,177,130.97299999999998,105
3070,424,221.322,113
3071,425,222.30900000000003,7
3072,3,2.5594900000000003,3
3073,5,4.5593900000000005,2
3074,179,132.67700000000002,56
3075,6,5.54465,3
3076,1085,714.26,324
3077,426,222.658,178
3078,427,223.657,63
3079,428,224.634,114
3080,250,104.567,42
3081,430,225.692,58
3082,90,43.5361,55
3083,180,132.569,75
3084,1416,620.263,493
3085,431,226.633,179
3086,183,135.36,64
3087,432,227.36900000000003,180
3088,433,228.353,116
3089,1090,713.9019999999998,444
3090,1418,620.756,543
3091,1420,622.71,101
3092,434,228.951,117
3093,435,229.93400000000003,181
3094,850,218.542,94
3095,1422,624.365,76
3096,1423,625.078,815
3097,1427,629.078,819
3098,1433,634.906,326
3099,1111,732.278,39
3100,351,156.809,268
3101,1434,634.947,327
3102,436,230.254,364
3103,353,158.005,270
3104,1435,633.394,551
3105,1085,536.4630000000002,0
3106,1437,635.315,503
3107,1439,637.31,175
3108,1086,537.435,1
3109,1087,538.432,229
3110,1088,539.431,230
3111,1112,727.6,0
3112,1440,638.262,0
3113,1089,540.396,2
3114,1441,638.58,330
3115,439,231.812,183
3116,1114,728.23,2
3117,1442,638.744,431
3118,440,232.522,1
3119,1444,640.5219999999998,433
3120,1117,728.551,43
3121,185,134.483,59
3122,186,135.45600000000002,111
3123,852,218.803,95
3124,188,136.674,61
3125,189,137.623,114
3126,248,123.317,120
3127,1090,534.7909999999998,208
3128,251,126.011,111
3129,253,127.753,27
3130,254,128.747,8
3131,255,129.741,28
3132,1446,634.876,333
3133,355,157.31,0
3134,1447,633.1080000000002,339
3135,252,103.635,8
3136,441,228.819,119
3137,442,229.813,120
3138,253,104.61,9
3139,1449,633.535,224
3140,1450,634.518,225
3141,1451,635.466,226
3142,1452,636.359,335
3143,192,138.036,116
3144,257,130.559,51
3145,1453,636.612,44
3146,260,133.42600000000002,73
3147,195,140.77,75
3148,1454,637.419,336
3149,263,136.399,5
3150,443,230.113,121
3151,1455,638.375,227
3152,1456,639.346,513
3153,1458,641.229,44
3154,254,105.246,10
3155,255,106.233,11
3156,1459,640.702,344
3157,1461,641.138,516
3158,444,229.738,122
3159,197,141.60299999999995,55
3160,265,137.49200000000002,46
3161,356,156.245,5
3162,445,230.336,123
3163,446,231.109,124
3164,1093,526.0930000000002,175
3165,198,142.045,88
3166,200,144.04399999999995,25
3167,201,145.003,56
3168,202,146.003,122
3169,447,231.914,309
3170,449,233.74,185
3171,450,234.677,126
3172,204,147.701,124
3173,451,235.615,186
3174,357,156.655,272
3175,359,158.626,134
3176,360,159.464,202
3177,362,161.464,204
3178,109,59.6764,3
3179,452,235.282,127
3180,1463,636.888,340
3181,1464,637.888,341
3182,1465,638.887,342
3183,364,162.97299999999996,206
3184,1094,522.357,53
3185,1099,525.836,58
3186,110,60.1236,4
3187,111,61.1225,38
3188,112,62.0901,5
3189,1495,1061.39,59
3190,1101,526.9780000000002,51
3191,113,63.0136,6
3192,1102,522.289,59
3193,1559,716.7869999999998,349
3194,366,161.504,208
3195,455,232.301,380
3196,1497,1035.81,176
3197,1560,715.945,350
3198,458,235.066,195
3199,1561,715.587,234
3200,1563,711.3560000000001,352
3201,1564,712.3489999999998,235
3202,1565,713.3430000000002,236
3203,1566,714.341,353
3204,1567,715.2869999999998,354
3205,1568,715.4119999999998,355
3206,1528,1049.43,1274
3207,1569,713.2869999999998,593
3208,207,141.43200000000004,26
3209,1544,1057.41,100
3210,270,134.859,37
3211,1545,1055.72,101
3212,1571,712.717,541
3213,1573,713.9989999999998,185
3214,1548,1046.32,552
3215,369,159.931,210
3216,208,140.046,59
3217,1553,1049.39,697
3218,1103,504.495,60
3219,1558,1054.31,73
3220,1559,1055.0,702
3221,1575,709.562,597
3222,1577,711.502,546
3223,1579,712.7460000000002,548
3224,1581,714.693,550
3225,209,140.691,60
3226,460,229.704,318
3227,116,62.3921,104
3228,155,45.6102,36
3229,1583,711.5319999999998,363
3230,1584,712.472,364
