,EXP,REXP,SEXP
2466,1956,847.798,703
2467,63,58.2766,43
2468,1957,848.793,1222
2469,1959,850.78,705
2470,152,115.916,144
2471,79,51.0062,52
2472,65,60.2459,28
2473,24,21.693,11
2474,67,61.2607,46
2475,69,63.2599,43
2476,1960,843.763,706
2477,1961,844.753,1775
2478,1964,847.747,550
2479,1965,848.7339999999999,708
2480,1966,849.7330000000001,709
2481,1967,850.732,710
2482,1968,851.676,0
2483,25,22.31,24
2484,1968,851.451,711
2485,1969,852.449,712
2486,1970,853.448,713
2487,1971,853.2660000000001,714
2488,1972,854.265,715
2489,1973,855.2639999999999,716
2490,71,64.3315,45
2491,73,66.1638,47
2492,75,67.9159,33
2493,1974,847.8560000000001,0
2494,383,126.902,310
2495,28,24.5698,27
2496,1974,843.461,1788
2497,76,66.8542,50
2498,386,128.719,219
2499,388,130.718,221
2500,155,112.34100000000001,147
2501,78,68.0152,37
2502,69,48.1899,57
2503,80,69.9576,36
2504,81,70.9574,37
2505,82,71.9567,38
2506,158,113.955,150
2507,161,116.95100000000001,153
2508,164,119.945,118
2509,390,131.655,223
2510,1977,830.204,1791
2511,166,121.70200000000001,158
2512,169,124.70200000000001,122
2513,84,73.4716,80
2514,91,80.4713,87
2515,98,87.4574,86
2516,392,133.338,231
2517,171,126.211,163
2518,174,128.609,58
2519,71,49.4866,59
2520,73,51.4865,61
2521,75,53.486000000000004,63
2522,77,55.4859,65
2523,103,91.35799999999999,62
2524,315,152.938,215
2525,105,92.9402,64
2526,107,94.9272,87
2527,110,97.6444,67
2528,394,134.17600000000002,321
2529,79,56.9628,32
2530,81,58.9626,0
2531,81,58.8185,33
2532,112,98.9112,95
2533,116,102.88799999999999,52
2534,118,104.678,72
2535,120,106.652,74
2536,122,108.08,74
2537,82,59.1613,34
2538,84,61.161,0
2539,124,109.585,76
2540,126,111.348,78
2541,128,113.348,106
2542,131,116.314,113
2543,31,25.4736,23
2544,84,60.793,0
2545,84,60.7905,80
2546,33,27.342,25
2547,87,63.4369,36
2548,88,64.4367,0
2549,135,118.25399999999999,84
2550,137,120.24799999999999,119
2551,141,124.245,31
2552,142,125.235,89
2553,175,124.015,127
2554,177,126.001,109
2555,179,127.78200000000001,130
2556,181,129.773,75
2557,183,131.764,133
2558,185,133.759,135
2559,187,135.759,137
2560,144,126.719,33
2561,145,127.715,34
2562,146,128.656,35
2563,88,63.5337,0
2564,88,63.4601,37
2565,90,65.4563,39
2566,92,67.4562,2
2567,397,133.754,235
2568,147,128.358,59
2569,149,130.352,101
2570,152,133.11,29
2571,93,68.0346,75
2572,95,70.03399999999999,77
2573,153,133.977,97
2574,155,135.743,99
2575,157,137.653,131
2576,160,140.653,94
2577,35,28.4989,27
2578,37,30.4988,29
2579,317,148.523,217
2580,97,71.4884,41
2581,98,72.4145,80
2582,39,32.281,31
2583,41,34.281,33
2584,162,141.452,96
2585,164,143.377,71
2586,43,36.0372,35
2587,166,144.394,139
2588,45,37.9378,21
2589,46,38.9378,22
2590,47,39.9373,39
2591,169,147.07,142
2592,172,150.06799999999998,152
2593,319,147.917,219
2594,321,149.916,221
2595,176,150.608,105
2596,178,152.60399999999998,113
2597,180,154.597,71
2598,181,155.594,5
2599,182,156.43,153
2600,1980,781.382,746
2601,323,151.269,287
2602,1982,783.2610000000001,720
2603,185,159.225,81
2604,1983,782.2589999999999,1796
2605,49,40.6806,48
2606,1986,784.7280000000001,1799
2607,1989,787.5880000000001,1308
2608,1993,791.543,525
2609,52,43.6414,51
2610,1994,792.4739999999999,1805
2611,1997,795.4689999999999,1808
2612,187,159.882,81
2613,2000,797.49,797
2614,189,161.45600000000002,120
2615,2002,798.4760000000001,1812
2616,2005,801.46,756
2617,2007,803.439,1301
2618,2010,806.439,774
2619,100,71.3754,43
2620,101,72.3753,44
2621,102,73.3751,0
2622,2012,803.676,530
2623,2013,804.675,531
2624,2014,805.672,532
2625,2015,806.671,533
2626,2016,807.6310000000001,558
2627,191,161.42700000000002,84
2628,193,162.359,86
2629,102,72.0879,45
2630,103,73.0876,46
2631,104,73.6555,0
2632,104,73.6468,39
2633,105,74.5216,48
2634,2017,799.419,1824
2635,2020,799.0880000000001,1321
2636,2023,800.6210000000001,1829
2637,2026,803.549,1832
2638,195,160.001,88
2639,2029,803.566,1298
2640,2031,805.566,537
2641,2032,806.5319999999999,1838
2642,2035,809.337,1841
2643,2038,812.336,738
2644,2039,809.295,1279
2645,399,127.789,140
2646,197,159.424,125
2647,199,161.38,165
2648,2041,810.2130000000001,1281
2649,2043,812.211,1283
2650,202,164.08900000000003,168
2651,205,166.72099999999998,171
2652,400,128.483,46
2653,189,122.869,181
2654,2045,811.278,787
2655,208,169.14700000000002,91
2656,2047,812.3919999999999,773
2657,2049,812.2410000000001,1853
2658,401,128.793,230
2659,2052,813.73,1312
2660,403,130.504,47
2661,404,131.477,232
2662,55,42.4453,54
2663,210,167.168,134
2664,81,42.5218,35
2665,2054,807.8489999999999,818
2666,2056,809.8389999999999,1859
2667,212,168.63400000000001,126
2668,2059,812.1389999999999,821
2669,2061,814.118,823
2670,214,170.233,91
2671,2063,815.1039999999999,825
2672,2065,817.039,1296
2673,2067,818.8910000000001,1329
2674,58,44.8364,27
2675,60,46.8361,29
2676,82,43.2024,36
2677,80,26.2897,54
2678,62,48.0071,59
2679,2070,810.7510000000001,1300
2680,2072,812.737,786
2681,2074,814.7280000000001,1303
2682,2076,816.725,1305
2683,2078,818.716,1307
2684,2080,820.6339999999999,1309
2685,65,50.7828,32
2686,107,70.1292,99
2687,110,73.0458,41
2688,216,165.398,96
2689,219,168.395,98
2690,2082,812.26,1328
2691,2084,814.25,1330
2692,2086,816.2460000000001,807
2693,82,27.8868,56
2694,67,51.2355,52
2695,84,29.7249,26
2696,2088,812.2289999999999,1314
2697,2090,814.2289999999999,839
2698,2092,816.225,1335
2699,2094,818.2239999999999,553
2700,2095,818.262,1891
2701,221,166.50900000000001,183
2702,69,52.6753,54
2703,71,54.6251,36
2704,73,56.5614,68
2705,224,168.50599999999997,186
2706,227,171.449,144
2707,76,59.4232,39
2708,78,61.4096,72
2709,229,171.607,191
2710,232,174.571,194
2711,81,63.3019,75
2712,84,66.3005,78
2713,87,69.1418,44
2714,3,2.88711,3
2715,2098,797.003,1339
2716,2100,798.9780000000001,1322
2717,235,171.571,197
2718,238,173.75099999999998,212
2719,243,174.857,203
2720,246,176.69,146
2721,248,178.31599999999997,208
2722,89,66.2025,55
2723,91,68.2025,57
2724,251,179.545,159
2725,406,121.77,145
2726,253,180.516,151
2727,255,181.485,215
2728,258,184.024,164
2729,260,185.99400000000003,166
2730,262,187.97099999999998,168
2731,264,189.838,170
2732,266,191.69,226
2733,269,193.52200000000002,229
2734,272,195.25599999999997,232
2735,275,196.731,235
2736,278,199.532,238
2737,281,201.01,241
2738,284,204.002,244
2739,287,205.27,186
2740,289,207.017,249
2741,292,209.93900000000002,252
2742,93,66.2217,86
2743,96,69.0922,89
2744,99,72.0901,92
2745,295,212.11599999999999,116
2746,297,214.115,205
2747,6,5.07308,4
2748,102,74.6349,75
2749,300,215.34099999999998,195
2750,104,76.0195,20
2751,302,216.456,142
2752,2102,746.927,1898
2753,2105,746.472,1901
2754,2108,749.467,1904
2755,2111,751.758,1907
2756,2114,754.7560000000001,1910
2757,105,76.0506,67
2758,2117,756.919,1352
2759,2119,758.914,580
2760,2120,759.8739999999999,1916
2761,304,214.94,262
2762,307,217.892,265
2763,310,220.886,202
2764,312,221.62900000000002,0
2765,2123,753.515,1357
2766,2125,755.5139999999999,562
2767,2126,756.512,1922
2768,2129,759.51,1925
2769,2132,762.507,585
2770,2133,761.302,1929
2771,2136,763.8510000000001,1979
2772,2140,764.268,1935
2773,2143,767.268,568
2774,2144,767.433,1383
2775,107,74.9659,78
2776,312,214.747,204
2777,314,216.74599999999998,206
2778,109,76.8336,80
2779,111,78.8336,82
2780,2147,769.503,1941
